strategy,pos,startLeague,peakOvr,finalOvr,finalLeague,seasonsPlayed,retirementAge,everInNhl,everDemoted,nhlGames,nhlGoals,nhlAssists,ahlGames,teamsCount,championships,individualAwards,awardsList
BASELINE,C,LIIGA,77,73,LIIGA,36,34,false,false,0,0,0,0,1,0,9,2033:LIIGA All-Star | 2036:LIIGA All-Star | 2037:LIIGA All-Star | 2038:LIIGA All-Star | 2039:LIIGA All-Star | 2040:LIIGA All-Star | 2041:LIIGA All-Star | 2042:LIIGA All-Star | 2043:LIIGA All-Star
BASELINE,RW,WHL,77,72,WHL,36,34,false,false,0,0,0,0,1,0,19,2026:WHL 1st All-Star Team | 2028:WHL 1st All-Star Team | 2029:WHL 1st All-Star Team | 2030:WHL 1st All-Star Team | 2031:WHL 1st All-Star Team | 2032:WHL 1st All-Star Team | 2033:WHL 1st All-Star Team | 2034:WHL 1st All-Star Team | 2035:WHL 1st All-Star Team | 2036:WHL 1st All-Star Team | 2037:WHL 1st All-Star Team | 2038:WHL 1st All-Star Team | 2039:WHL 1st All-Star Team | 2040:WHL 1st All-Star Team | 2041:WHL 1st All-Star Team | 2042:Four Broncos Memorial Trophy (WHL Player of the Year) | 2042:Bob Clarke Trophy (WHL Top Scorer) | 2042:WHL 1st All-Star Team | 2043:WHL 1st All-Star Team
BASELINE,RW,NCAA,75,69,NCAA,36,34,false,false,0,0,0,0,1,0,16,2028:1st Team All-American | 2029:1st Team All-American | 2030:1st Team All-American | 2031:1st Team All-American | 2032:1st Team All-American | 2033:1st Team All-American | 2034:1st Team All-American | 2035:1st Team All-American | 2036:1st Team All-American | 2037:1st Team All-American | 2038:1st Team All-American | 2039:1st Team All-American | 2040:1st Team All-American | 2041:1st Team All-American | 2042:1st Team All-American | 2043:1st Team All-American
BASELINE,RW,NCAA,78,73,NCAA,36,34,false,false,0,0,0,0,1,0,15,2029:1st Team All-American | 2030:1st Team All-American | 2031:1st Team All-American | 2032:1st Team All-American | 2033:1st Team All-American | 2034:1st Team All-American | 2035:1st Team All-American | 2036:1st Team All-American | 2037:1st Team All-American | 2038:1st Team All-American | 2039:1st Team All-American | 2040:1st Team All-American | 2041:1st Team All-American | 2042:1st Team All-American | 2043:1st Team All-American
BASELINE,C,SHL,72,67,SHL,36,34,false,false,0,0,0,0,1,0,10,2031:SHL All-Star | 2034:SHL All-Star | 2035:SHL All-Star | 2036:SHL All-Star | 2038:SHL All-Star | 2039:SHL All-Star | 2040:SHL All-Star | 2041:SHL All-Star | 2042:SHL All-Star | 2043:SHL All-Star
BASELINE,RW,WHL,76,71,WHL,36,34,false,false,0,0,0,0,1,0,20,2026:WHL 1st All-Star Team | 2027:WHL 1st All-Star Team | 2028:WHL 1st All-Star Team | 2029:WHL 1st All-Star Team | 2030:WHL 1st All-Star Team | 2031:WHL 1st All-Star Team | 2032:WHL 1st All-Star Team | 2033:WHL 1st All-Star Team | 2034:WHL 1st All-Star Team | 2035:WHL 1st All-Star Team | 2036:Bob Clarke Trophy (WHL Top Scorer) | 2036:WHL 1st All-Star Team | 2037:WHL 1st All-Star Team | 2038:Bob Clarke Trophy (WHL Top Scorer) | 2038:WHL 1st All-Star Team | 2039:WHL 1st All-Star Team | 2040:WHL 1st All-Star Team | 2041:WHL 1st All-Star Team | 2042:WHL 1st All-Star Team | 2043:WHL 1st All-Star Team
BASELINE,LD,NCAA,72,66,NCAA,36,34,false,false,0,0,0,0,1,0,9,2027:1st Team All-American | 2029:1st Team All-American | 2032:1st Team All-American | 2036:1st Team All-American | 2038:1st Team All-American | 2039:1st Team All-American | 2040:1st Team All-American | 2041:1st Team All-American | 2042:1st Team All-American
BASELINE,LW,OHL,72,67,OHL,36,34,false,false,0,0,0,0,1,0,16,2026:OHL 1st All-Star Team | 2027:OHL 1st All-Star Team | 2028:OHL 1st All-Star Team | 2030:OHL 1st All-Star Team | 2032:OHL 1st All-Star Team | 2033:OHL 1st All-Star Team | 2034:OHL 1st All-Star Team | 2035:OHL 1st All-Star Team | 2036:OHL 1st All-Star Team | 2037:OHL 1st All-Star Team | 2038:OHL 1st All-Star Team | 2039:OHL 1st All-Star Team | 2040:OHL 1st All-Star Team | 2041:OHL 1st All-Star Team | 2042:OHL 1st All-Star Team | 2043:OHL 1st All-Star Team
BASELINE,C,LIIGA,75,70,LIIGA,36,34,false,false,0,0,0,0,1,0,13,2029:LIIGA All-Star | 2030:LIIGA All-Star | 2032:LIIGA All-Star | 2033:LIIGA All-Star | 2035:LIIGA All-Star | 2036:LIIGA All-Star | 2037:LIIGA All-Star | 2038:LIIGA All-Star | 2039:LIIGA All-Star | 2040:LIIGA All-Star | 2041:LIIGA All-Star | 2042:LIIGA All-Star | 2043:LIIGA All-Star
BASELINE,LD,QMJHL,76,69,QMJHL,36,34,false,false,0,0,0,0,1,0,14,2031:QMJHL 1st All-Star Team | 2033:QMJHL 1st All-Star Team | 2034:QMJHL 1st All-Star Team | 2035:QMJHL 1st All-Star Team | 2037:QMJHL 1st All-Star Team | 2038:Émile Bouchard Trophy (QMJHL Defenceman of the Year) | 2038:QMJHL 1st All-Star Team | 2039:QMJHL 1st All-Star Team | 2040:Émile Bouchard Trophy (QMJHL Defenceman of the Year) | 2040:QMJHL 1st All-Star Team | 2041:Émile Bouchard Trophy (QMJHL Defenceman of the Year) | 2041:QMJHL 1st All-Star Team | 2042:QMJHL 1st All-Star Team | 2043:QMJHL 1st All-Star Team
BASELINE,LD,QMJHL,74,67,QMJHL,36,34,false,false,0,0,0,0,1,0,14,2026:QMJHL 1st All-Star Team | 2027:QMJHL 1st All-Star Team | 2028:QMJHL 1st All-Star Team | 2029:QMJHL 1st All-Star Team | 2030:QMJHL 1st All-Star Team | 2033:QMJHL 1st All-Star Team | 2034:QMJHL 1st All-Star Team | 2036:QMJHL 1st All-Star Team | 2037:QMJHL 1st All-Star Team | 2038:QMJHL 1st All-Star Team | 2040:QMJHL 1st All-Star Team | 2041:Émile Bouchard Trophy (QMJHL Defenceman of the Year) | 2041:QMJHL 1st All-Star Team | 2042:QMJHL 1st All-Star Team
BASELINE,RD,NCAA,73,69,NCAA,36,34,false,false,0,0,0,0,1,0,10,2029:1st Team All-American | 2032:1st Team All-American | 2033:1st Team All-American | 2036:1st Team All-American | 2038:1st Team All-American | 2039:1st Team All-American | 2040:1st Team All-American | 2041:1st Team All-American | 2042:1st Team All-American | 2043:1st Team All-American
BASELINE,RD,USHL,69,63,USHL,36,34,false,false,0,0,0,0,1,0,14,2026:USHL All-Star | 2031:USHL All-Star | 2034:USHL All-Star | 2035:USHL Defenceman of the Year | 2035:USHL All-Star | 2037:USHL All-Star | 2038:USHL All-Star | 2039:USHL All-Star | 2040:USHL Defenceman of the Year | 2040:USHL All-Star | 2041:USHL Defenceman of the Year | 2041:USHL All-Star | 2042:USHL Defenceman of the Year | 2042:USHL All-Star
BASELINE,LD,NCAA,74,66,NCAA,36,34,false,false,0,0,0,0,1,0,9,2030:1st Team All-American | 2033:1st Team All-American | 2034:1st Team All-American | 2036:1st Team All-American | 2038:1st Team All-American | 2039:1st Team All-American | 2040:1st Team All-American | 2042:1st Team All-American | 2043:1st Team All-American
BASELINE,G,USHL,77,70,USHL,36,34,false,false,0,0,0,0,1,0,40,2026:USHL Goaltender of the Year | 2027:USHL Goaltender of the Year | 2028:USHL Player of the Year | 2028:USHL Goaltender of the Year | 2028:USHL All-Star | 2029:USHL Player of the Year | 2029:USHL Goaltender of the Year | 2030:USHL Goaltender of the Year | 2031:USHL Goaltender of the Year | 2032:USHL Player of the Year | 2032:USHL Goaltender of the Year | 2033:USHL Goaltender of the Year | 2034:USHL Player of the Year | 2034:USHL Goaltender of the Year | 2034:USHL All-Star | 2035:USHL Goaltender of the Year | 2036:USHL Player of the Year | 2036:USHL Goaltender of the Year | 2036:USHL All-Star | 2037:USHL Player of the Year | 2037:USHL Goaltender of the Year | 2037:USHL All-Star | 2038:USHL Player of the Year | 2038:USHL Goaltender of the Year | 2038:USHL All-Star | 2039:USHL Player of the Year | 2039:USHL Goaltender of the Year | 2039:USHL All-Star | 2040:USHL Player of the Year | 2040:USHL Goaltender of the Year | 2040:USHL All-Star | 2041:USHL Player of the Year | 2041:USHL Goaltender of the Year | 2041:USHL All-Star | 2042:USHL Player of the Year | 2042:USHL Goaltender of the Year | 2042:USHL All-Star | 2043:USHL Player of the Year | 2043:USHL Goaltender of the Year | 2043:USHL All-Star
BASELINE,C,SHL,71,68,SHL,36,34,false,false,0,0,0,0,1,0,7,2032:SHL All-Star | 2036:SHL All-Star | 2037:SHL All-Star | 2039:SHL All-Star | 2040:SHL All-Star | 2042:SHL All-Star | 2043:SHL All-Star
BASELINE,RD,NCAA,74,69,NCAA,36,34,false,false,0,0,0,0,1,0,9,2029:1st Team All-American | 2032:1st Team All-American | 2033:1st Team All-American | 2034:1st Team All-American | 2036:1st Team All-American | 2037:1st Team All-American | 2038:1st Team All-American | 2040:1st Team All-American | 2041:1st Team All-American
BASELINE,G,WHL,77,70,WHL,36,34,false,false,0,0,0,0,1,0,45,2026:Del Wilson Trophy (WHL Top Goaltender) | 2027:Four Broncos Memorial Trophy (WHL Player of the Year) | 2027:Del Wilson Trophy (WHL Top Goaltender) | 2027:WHL 1st All-Star Team | 2028:Four Broncos Memorial Trophy (WHL Player of the Year) | 2028:Del Wilson Trophy (WHL Top Goaltender) | 2028:WHL 1st All-Star Team | 2029:Four Broncos Memorial Trophy (WHL Player of the Year) | 2029:Del Wilson Trophy (WHL Top Goaltender) | 2030:Four Broncos Memorial Trophy (WHL Player of the Year) | 2030:Del Wilson Trophy (WHL Top Goaltender) | 2031:Four Broncos Memorial Trophy (WHL Player of the Year) | 2031:Del Wilson Trophy (WHL Top Goaltender) | 2031:WHL 1st All-Star Team | 2032:Del Wilson Trophy (WHL Top Goaltender) | 2033:Four Broncos Memorial Trophy (WHL Player of the Year) | 2033:Del Wilson Trophy (WHL Top Goaltender) | 2033:WHL 1st All-Star Team | 2034:Four Broncos Memorial Trophy (WHL Player of the Year) | 2034:Del Wilson Trophy (WHL Top Goaltender) | 2034:WHL 1st All-Star Team | 2035:Four Broncos Memorial Trophy (WHL Player of the Year) | 2035:Del Wilson Trophy (WHL Top Goaltender) | 2035:WHL 1st All-Star Team | 2036:Four Broncos Memorial Trophy (WHL Player of the Year) | 2036:Del Wilson Trophy (WHL Top Goaltender) | 2036:WHL 1st All-Star Team | 2037:Four Broncos Memorial Trophy (WHL Player of the Year) | 2037:Del Wilson Trophy (WHL Top Goaltender) | 2037:WHL 1st All-Star Team | 2038:Four Broncos Memorial Trophy (WHL Player of the Year) | 2038:Del Wilson Trophy (WHL Top Goaltender) | 2038:WHL 1st All-Star Team | 2039:Four Broncos Memorial Trophy (WHL Player of the Year) | 2039:Del Wilson Trophy (WHL Top Goaltender) | 2039:WHL 1st All-Star Team | 2040:Four Broncos Memorial Trophy (WHL Player of the Year) | 2040:Del Wilson Trophy (WHL Top Goaltender) | 2041:Four Broncos Memorial Trophy (WHL Player of the Year) | 2041:Del Wilson Trophy (WHL Top Goaltender) | 2041:WHL 1st All-Star Team | 2042:Del Wilson Trophy (WHL Top Goaltender) | 2043:Four Broncos Memorial Trophy (WHL Player of the Year) | 2043:Del Wilson Trophy (WHL Top Goaltender) | 2043:WHL 1st All-Star Team
BASELINE,RD,SHL,69,62,SHL,36,34,false,false,0,0,0,0,1,0,0,
BASELINE,G,SHL,75,68,SHL,36,34,false,false,0,0,0,0,1,0,1,2039:SHL All-Star
BASELINE,LW,SHL,69,64,SHL,36,34,false,false,0,0,0,0,1,0,4,2033:SHL All-Star | 2038:SHL All-Star | 2041:SHL All-Star | 2042:SHL All-Star
BASELINE,RW,NCAA,73,68,NCAA,36,34,false,false,0,0,0,0,1,0,14,2027:1st Team All-American | 2029:1st Team All-American | 2030:1st Team All-American | 2031:1st Team All-American | 2034:1st Team All-American | 2035:1st Team All-American | 2036:1st Team All-American | 2037:1st Team All-American | 2038:1st Team All-American | 2039:1st Team All-American | 2040:1st Team All-American | 2041:1st Team All-American | 2042:1st Team All-American | 2043:1st Team All-American
BASELINE,RD,QMJHL,72,65,QMJHL,36,34,false,false,0,0,0,0,1,0,8,2028:QMJHL 1st All-Star Team | 2033:QMJHL 1st All-Star Team | 2037:QMJHL 1st All-Star Team | 2038:QMJHL 1st All-Star Team | 2039:QMJHL 1st All-Star Team | 2041:QMJHL 1st All-Star Team | 2042:QMJHL 1st All-Star Team | 2043:QMJHL 1st All-Star Team
BASELINE,RW,NCAA,73,68,NCAA,36,34,false,false,0,0,0,0,1,0,15,2026:1st Team All-American | 2028:1st Team All-American | 2030:1st Team All-American | 2031:1st Team All-American | 2033:1st Team All-American | 2034:1st Team All-American | 2035:1st Team All-American | 2036:1st Team All-American | 2037:1st Team All-American | 2038:1st Team All-American | 2039:1st Team All-American | 2040:1st Team All-American | 2041:1st Team All-American | 2042:1st Team All-American | 2043:1st Team All-American
BASELINE,LW,USHL,76,71,USHL,36,34,false,false,0,0,0,0,1,0,27,2026:USHL All-Star | 2028:USHL All-Star | 2031:USHL All-Star | 2032:USHL Forward of the Year | 2032:USHL All-Star | 2033:USHL All-Star | 2034:USHL All-Star | 2035:USHL Forward of the Year | 2035:USHL All-Star | 2036:USHL All-Star | 2037:USHL Player of the Year | 2037:USHL Forward of the Year | 2037:USHL All-Star | 2038:USHL All-Star | 2039:USHL Player of the Year | 2039:USHL Forward of the Year | 2039:USHL All-Star | 2040:USHL All-Star | 2041:USHL Player of the Year | 2041:USHL Forward of the Year | 2041:USHL All-Star | 2042:USHL Player of the Year | 2042:USHL Forward of the Year | 2042:USHL All-Star | 2043:USHL Player of the Year | 2043:USHL Forward of the Year | 2043:USHL All-Star
BASELINE,G,WHL,81,72,WHL,36,34,false,false,0,0,0,0,1,0,39,2026:Del Wilson Trophy (WHL Top Goaltender) | 2027:Four Broncos Memorial Trophy (WHL Player of the Year) | 2027:Del Wilson Trophy (WHL Top Goaltender) | 2029:Four Broncos Memorial Trophy (WHL Player of the Year) | 2029:Del Wilson Trophy (WHL Top Goaltender) | 2029:WHL 1st All-Star Team | 2030:Del Wilson Trophy (WHL Top Goaltender) | 2031:Del Wilson Trophy (WHL Top Goaltender) | 2032:Del Wilson Trophy (WHL Top Goaltender) | 2033:Del Wilson Trophy (WHL Top Goaltender) | 2034:Four Broncos Memorial Trophy (WHL Player of the Year) | 2034:Del Wilson Trophy (WHL Top Goaltender) | 2034:WHL 1st All-Star Team | 2035:Four Broncos Memorial Trophy (WHL Player of the Year) | 2035:Del Wilson Trophy (WHL Top Goaltender) | 2036:Four Broncos Memorial Trophy (WHL Player of the Year) | 2036:Del Wilson Trophy (WHL Top Goaltender) | 2036:WHL 1st All-Star Team | 2037:Four Broncos Memorial Trophy (WHL Player of the Year) | 2037:Del Wilson Trophy (WHL Top Goaltender) | 2037:WHL 1st All-Star Team | 2038:Four Broncos Memorial Trophy (WHL Player of the Year) | 2038:Del Wilson Trophy (WHL Top Goaltender) | 2038:WHL 1st All-Star Team | 2039:Four Broncos Memorial Trophy (WHL Player of the Year) | 2039:Del Wilson Trophy (WHL Top Goaltender) | 2039:WHL 1st All-Star Team | 2040:Four Broncos Memorial Trophy (WHL Player of the Year) | 2040:Del Wilson Trophy (WHL Top Goaltender) | 2040:WHL 1st All-Star Team | 2041:Four Broncos Memorial Trophy (WHL Player of the Year) | 2041:Del Wilson Trophy (WHL Top Goaltender) | 2041:WHL 1st All-Star Team | 2042:Four Broncos Memorial Trophy (WHL Player of the Year) | 2042:Del Wilson Trophy (WHL Top Goaltender) | 2042:WHL 1st All-Star Team | 2043:Four Broncos Memorial Trophy (WHL Player of the Year) | 2043:Del Wilson Trophy (WHL Top Goaltender) | 2043:WHL 1st All-Star Team
BASELINE,LW,NCAA,76,70,NCAA,36,34,false,false,0,0,0,0,1,0,14,2029:1st Team All-American | 2030:1st Team All-American | 2031:1st Team All-American | 2032:1st Team All-American | 2034:1st Team All-American | 2035:1st Team All-American | 2036:1st Team All-American | 2037:1st Team All-American | 2038:1st Team All-American | 2039:1st Team All-American | 2040:1st Team All-American | 2041:1st Team All-American | 2042:1st Team All-American | 2043:1st Team All-American
BASELINE,LD,USHL,75,69,USHL,36,34,false,false,0,0,0,0,1,0,20,2030:USHL All-Star | 2032:USHL All-Star | 2034:USHL All-Star | 2035:USHL Defenceman of the Year | 2035:USHL All-Star | 2036:USHL Defenceman of the Year | 2036:USHL All-Star | 2037:USHL Defenceman of the Year | 2037:USHL All-Star | 2038:USHL Defenceman of the Year | 2038:USHL All-Star | 2039:USHL Defenceman of the Year | 2039:USHL All-Star | 2040:USHL Defenceman of the Year | 2040:USHL All-Star | 2041:USHL Defenceman of the Year | 2041:USHL All-Star | 2042:USHL All-Star | 2043:USHL Defenceman of the Year | 2043:USHL All-Star
BASELINE,C,LIIGA,75,69,LIIGA,36,34,false,false,0,0,0,0,1,0,12,2030:LIIGA All-Star | 2032:LIIGA All-Star | 2033:LIIGA All-Star | 2034:LIIGA All-Star | 2035:LIIGA All-Star | 2037:LIIGA All-Star | 2038:LIIGA All-Star | 2039:LIIGA All-Star | 2040:LIIGA All-Star | 2041:LIIGA All-Star | 2042:LIIGA All-Star | 2043:LIIGA All-Star
BASELINE,RW,SHL,72,69,SHL,36,34,false,false,0,0,0,0,1,0,4,2037:SHL All-Star | 2039:SHL All-Star | 2041:SHL All-Star | 2042:SHL All-Star
BASELINE,LD,USHL,75,69,USHL,36,34,false,false,0,0,0,0,1,0,18,2028:USHL All-Star | 2029:USHL All-Star | 2030:USHL All-Star | 2031:USHL All-Star | 2032:USHL All-Star | 2034:USHL Defenceman of the Year | 2034:USHL All-Star | 2035:USHL Defenceman of the Year | 2035:USHL All-Star | 2036:USHL Defenceman of the Year | 2036:USHL All-Star | 2037:USHL Defenceman of the Year | 2037:USHL All-Star | 2040:USHL Defenceman of the Year | 2040:USHL All-Star | 2041:USHL All-Star | 2043:USHL Defenceman of the Year | 2043:USHL All-Star
BASELINE,RD,NCAA,75,69,NCAA,36,34,false,false,0,0,0,0,1,0,10,2027:1st Team All-American | 2029:1st Team All-American | 2030:1st Team All-American | 2031:1st Team All-American | 2033:1st Team All-American | 2036:1st Team All-American | 2037:1st Team All-American | 2038:1st Team All-American | 2040:1st Team All-American | 2043:1st Team All-American
BASELINE,RW,WHL,78,74,WHL,36,34,false,false,0,0,0,0,1,0,17,2026:WHL 1st All-Star Team | 2028:WHL 1st All-Star Team | 2029:WHL 1st All-Star Team | 2030:WHL 1st All-Star Team | 2031:WHL 1st All-Star Team | 2032:WHL 1st All-Star Team | 2033:WHL 1st All-Star Team | 2034:WHL 1st All-Star Team | 2035:WHL 1st All-Star Team | 2036:WHL 1st All-Star Team | 2037:WHL 1st All-Star Team | 2038:WHL 1st All-Star Team | 2039:WHL 1st All-Star Team | 2040:WHL 1st All-Star Team | 2041:WHL 1st All-Star Team | 2042:WHL 1st All-Star Team | 2043:WHL 1st All-Star Team
BASELINE,LD,QMJHL,70,64,QMJHL,36,34,false,false,0,0,0,0,1,0,11,2030:QMJHL 1st All-Star Team | 2034:QMJHL 1st All-Star Team | 2035:QMJHL 1st All-Star Team | 2036:QMJHL 1st All-Star Team | 2038:QMJHL 1st All-Star Team | 2040:Émile Bouchard Trophy (QMJHL Defenceman of the Year) | 2040:QMJHL 1st All-Star Team | 2041:QMJHL 1st All-Star Team | 2042:QMJHL 1st All-Star Team | 2043:Émile Bouchard Trophy (QMJHL Defenceman of the Year) | 2043:QMJHL 1st All-Star Team
BASELINE,LW,QMJHL,77,71,QMJHL,36,34,false,false,0,0,0,0,1,0,17,2027:QMJHL 1st All-Star Team | 2029:QMJHL 1st All-Star Team | 2030:QMJHL 1st All-Star Team | 2031:QMJHL 1st All-Star Team | 2032:QMJHL 1st All-Star Team | 2033:QMJHL 1st All-Star Team | 2034:QMJHL 1st All-Star Team | 2035:QMJHL 1st All-Star Team | 2036:QMJHL 1st All-Star Team | 2037:QMJHL 1st All-Star Team | 2038:QMJHL 1st All-Star Team | 2039:QMJHL 1st All-Star Team | 2040:QMJHL 1st All-Star Team | 2041:QMJHL 1st All-Star Team | 2042:Jean Béliveau Trophy (QMJHL Top Scorer) | 2042:QMJHL 1st All-Star Team | 2043:QMJHL 1st All-Star Team
BASELINE,RD,OHL,75,68,OHL,36,34,false,false,0,0,0,0,1,0,15,2028:OHL 1st All-Star Team | 2030:OHL 1st All-Star Team | 2031:OHL 1st All-Star Team | 2033:OHL 1st All-Star Team | 2035:OHL 1st All-Star Team | 2036:OHL 1st All-Star Team | 2037:OHL 1st All-Star Team | 2038:OHL 1st All-Star Team | 2039:Max Kaminsky Trophy (OHL Most Outstanding Defenceman) | 2039:OHL 1st All-Star Team | 2040:OHL 1st All-Star Team | 2041:OHL 1st All-Star Team | 2042:Max Kaminsky Trophy (OHL Most Outstanding Defenceman) | 2042:OHL 1st All-Star Team | 2043:OHL 1st All-Star Team
BASELINE,C,SHL,76,71,SHL,36,34,false,false,0,0,0,0,1,0,11,2032:SHL All-Star | 2033:SHL All-Star | 2034:SHL All-Star | 2036:SHL All-Star | 2037:SHL All-Star | 2038:SHL All-Star | 2039:SHL All-Star | 2040:SHL All-Star | 2041:SHL All-Star | 2042:SHL All-Star | 2043:SHL All-Star
BASELINE,G,LIIGA,73,66,LIIGA,36,34,false,false,0,0,0,0,1,0,0,
BASELINE,LW,SHL,74,69,SHL,36,34,false,false,0,0,0,0,1,0,5,2034:SHL All-Star | 2039:SHL All-Star | 2041:SHL All-Star | 2042:SHL All-Star | 2043:SHL All-Star
BASELINE,C,USHL,76,71,USHL,36,34,false,false,0,0,0,0,1,0,36,2026:USHL All-Star | 2027:USHL All-Star | 2028:USHL All-Star | 2029:USHL All-Star | 2030:USHL Player of the Year | 2030:USHL Forward of the Year | 2030:USHL All-Star | 2031:USHL Player of the Year | 2031:USHL Forward of the Year | 2031:USHL All-Star | 2032:USHL Player of the Year | 2032:USHL Forward of the Year | 2032:USHL All-Star | 2033:USHL All-Star | 2034:USHL All-Star | 2035:USHL Player of the Year | 2035:USHL Forward of the Year | 2035:USHL All-Star | 2036:USHL Forward of the Year | 2036:USHL All-Star | 2037:USHL Player of the Year | 2037:USHL Forward of the Year | 2037:USHL All-Star | 2038:USHL Player of the Year | 2038:USHL Forward of the Year | 2038:USHL All-Star | 2039:USHL Forward of the Year | 2039:USHL All-Star | 2040:USHL All-Star | 2041:USHL Player of the Year | 2041:USHL Forward of the Year | 2041:USHL All-Star | 2042:USHL Player of the Year | 2042:USHL Forward of the Year | 2042:USHL All-Star | 2043:USHL All-Star
BASELINE,C,USHL,75,71,USHL,36,34,false,false,0,0,0,0,1,0,38,2026:USHL All-Star | 2027:USHL All-Star | 2028:USHL All-Star | 2029:USHL All-Star | 2030:USHL Player of the Year | 2030:USHL Forward of the Year | 2030:USHL All-Star | 2031:USHL All-Star | 2032:USHL Player of the Year | 2032:USHL Forward of the Year | 2032:USHL All-Star | 2033:USHL All-Star | 2034:USHL Player of the Year | 2034:USHL Forward of the Year | 2034:USHL All-Star | 2035:USHL All-Star | 2036:USHL Player of the Year | 2036:USHL Forward of the Year | 2036:USHL All-Star | 2037:USHL Player of the Year | 2037:USHL Forward of the Year | 2037:USHL All-Star | 2038:USHL Forward of the Year | 2038:USHL All-Star | 2039:USHL Player of the Year | 2039:USHL Forward of the Year | 2039:USHL All-Star | 2040:USHL Player of the Year | 2040:USHL Forward of the Year | 2040:USHL All-Star | 2041:USHL Player of the Year | 2041:USHL Forward of the Year | 2041:USHL All-Star | 2042:USHL Forward of the Year | 2042:USHL All-Star | 2043:USHL Player of the Year | 2043:USHL Forward of the Year | 2043:USHL All-Star
BASELINE,LW,NCAA,73,68,NCAA,36,34,false,false,0,0,0,0,1,0,16,2026:1st Team All-American | 2028:1st Team All-American | 2029:1st Team All-American | 2030:1st Team All-American | 2031:1st Team All-American | 2032:1st Team All-American | 2034:1st Team All-American | 2035:1st Team All-American | 2036:1st Team All-American | 2037:1st Team All-American | 2038:1st Team All-American | 2039:1st Team All-American | 2040:1st Team All-American | 2041:1st Team All-American | 2042:1st Team All-American | 2043:1st Team All-American
BASELINE,C,OHL,76,71,OHL,36,34,false,false,0,0,0,0,1,0,24,2026:Emms Family Award (OHL Rookie of the Year) | 2026:OHL 1st All-Star Team | 2028:OHL 1st All-Star Team | 2029:OHL 1st All-Star Team | 2030:OHL 1st All-Star Team | 2031:OHL 1st All-Star Team | 2032:OHL 1st All-Star Team | 2033:OHL 1st All-Star Team | 2034:OHL 1st All-Star Team | 2035:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2035:OHL 1st All-Star Team | 2036:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2036:OHL 1st All-Star Team | 2037:OHL 1st All-Star Team | 2038:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2038:OHL 1st All-Star Team | 2039:OHL 1st All-Star Team | 2040:OHL 1st All-Star Team | 2041:OHL 1st All-Star Team | 2042:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2042:OHL 1st All-Star Team | 2043:Red Tilson Trophy (OHL Most Outstanding Player) | 2043:Eddie Powers Memorial Trophy (OHL Scoring Champion) | 2043:OHL 1st All-Star Team
BASELINE,RW,USHL,76,70,USHL,36,34,false,false,0,0,0,0,1,0,22,2026:USHL All-Star | 2028:USHL All-Star | 2029:USHL All-Star | 2031:USHL All-Star | 2033:USHL All-Star | 2034:USHL All-Star | 2035:USHL Forward of the Year | 2035:USHL All-Star | 2036:USHL All-Star | 2037:USHL All-Star | 2038:USHL Forward of the Year | 2038:USHL All-Star | 2039:USHL All-Star | 2040:USHL Forward of the Year | 2040:USHL All-Star | 2041:USHL Player of the Year | 2041:USHL Forward of the Year | 2041:USHL All-Star | 2042:USHL All-Star | 2043:USHL Player of the Year | 2043:USHL Forward of the Year | 2043:USHL All-Star
BASELINE,RD,NCAA,73,68,NCAA,36,34,false,false,0,0,0,0,1,0,10,2031:1st Team All-American | 2032:1st Team All-American | 2034:1st Team All-American | 2036:1st Team All-American | 2037:1st Team All-American | 2039:1st Team All-American | 2040:1st Team All-American | 2041:1st Team All-American | 2042:1st Team All-American | 2043:1st Team All-American
BASELINE,C,NCAA,76,72,NCAA,36,34,false,false,0,0,0,0,1,0,14,2026:1st Team All-American | 2028:1st Team All-American | 2032:1st Team All-American | 2033:1st Team All-American | 2034:1st Team All-American | 2035:1st Team All-American | 2036:1st Team All-American | 2037:1st Team All-American | 2038:1st Team All-American | 2039:1st Team All-American | 2040:1st Team All-American | 2041:1st Team All-American | 2042:1st Team All-American | 2043:1st Team All-American
BASELINE,RW,QMJHL,70,65,QMJHL,36,34,false,false,0,0,0,0,1,0,15,2026:QMJHL 1st All-Star Team | 2027:QMJHL 1st All-Star Team | 2030:QMJHL 1st All-Star Team | 2031:QMJHL 1st All-Star Team | 2032:QMJHL 1st All-Star Team | 2034:QMJHL 1st All-Star Team | 2035:QMJHL 1st All-Star Team | 2036:QMJHL 1st All-Star Team | 2037:QMJHL 1st All-Star Team | 2038:QMJHL 1st All-Star Team | 2039:QMJHL 1st All-Star Team | 2040:QMJHL 1st All-Star Team | 2041:QMJHL 1st All-Star Team | 2042:QMJHL 1st All-Star Team | 2043:QMJHL 1st All-Star Team
