strategy,pos,startLeague,peakOvr,finalOvr,finalLeague,seasonsPlayed,retirementAge,everInNhl,everDemoted,nhlGames,nhlGoals,nhlAssists,ahlGames,teamsCount,championships,individualAwards,awardsList
BASELINE,LW,NCAA,71,67,NHL,36,34,true,false,561,161,84,70,2,1,1,2038:NHL Championship
BASELINE,C,OHL,71,65,NHL,36,34,true,false,550,71,290,70,2,1,1,2032:SHL Championship
BASELINE,LD,WHL,72,66,NHL,36,34,true,false,543,24,109,70,2,1,1,2028:WHL Championship
BASELINE,C,SHL,70,66,NHL,36,34,true,false,557,95,230,0,1,1,1,2034:SHL Championship
BASELINE,C,SHL,73,68,NHL,36,34,true,false,640,106,285,0,1,1,1,2031:SHL Championship
BASELINE,LW,LIIGA,73,66,NHL,36,34,true,false,641,179,122,0,1,0,0,
BASELINE,LD,NCAA,76,70,NHL,36,34,true,false,751,39,301,64,2,0,0,
BASELINE,C,SHL,75,70,NHL,36,34,true,false,691,105,280,0,1,3,3,2031:SHL Championship | 2036:NHL Championship | 2039:NHL Championship
BASELINE,LW,LIIGA,74,67,NHL,36,34,true,false,703,253,106,0,1,0,0,
BASELINE,RD,LIIGA,76,70,NHL,36,34,true,false,597,8,166,0,1,1,1,2038:NHL Championship
BASELINE,LW,OHL,76,71,NHL,36,34,true,false,847,224,173,68,2,1,1,2042:NHL Championship
BASELINE,G,LIIGA,79,72,NHL,36,34,true,false,740,0,0,59,1,0,0,
BASELINE,G,OHL,77,71,NHL,36,34,true,false,700,0,0,125,2,0,0,
BASELINE,RD,OHL,73,67,NHL,36,34,true,false,801,22,186,66,2,0,0,
BASELINE,LD,LIIGA,71,65,NHL,36,34,true,false,553,34,132,0,1,0,0,
BASELINE,G,QMJHL,83,77,NHL,36,34,true,false,827,0,0,126,2,0,0,
BASELINE,LW,WHL,72,66,NHL,36,34,true,false,638,171,155,71,2,0,0,
BASELINE,LD,WHL,72,66,NHL,36,34,true,false,562,4,143,71,2,0,0,
BASELINE,C,USHL,71,66,NHL,36,34,true,false,635,53,263,66,2,0,0,
BASELINE,G,QMJHL,76,69,AHL,36,34,true,false,420,0,0,299,2,1,1,2040:NHL Championship
BASELINE,RD,USHL,70,64,SHL,36,34,true,false,320,19,82,67,2,1,1,2043:SHL Championship
BASELINE,G,USHL,74,68,NHL,36,34,true,false,425,0,0,310,2,1,1,2027:USHL Championship
BASELINE,LD,SHL,70,63,SHL,36,34,true,false,403,16,84,0,1,2,2,2026:SHL Championship | 2028:SHL Championship
BASELINE,C,SHL,72,67,NHL,36,34,true,false,559,62,233,0,1,1,1,2036:SHL Championship
BASELINE,RD,SHL,72,66,NHL,36,34,true,false,554,47,123,0,1,0,0,
BASELINE,G,SHL,74,68,AHL,36,34,true,false,323,0,0,255,1,0,0,
BASELINE,RD,LIIGA,69,63,SHL,36,34,true,false,317,13,85,0,1,0,0,
BASELINE,RD,USHL,73,68,NHL,36,34,true,false,858,4,197,64,2,0,0,
BASELINE,G,WHL,78,72,AHL,36,34,true,false,500,0,0,372,2,0,0,
BASELINE,LD,OHL,70,64,SHL,36,34,true,false,239,4,42,67,2,0,0,
BASELINE,RD,WHL,71,67,NHL,36,34,true,false,697,18,170,66,2,0,0,
BASELINE,C,WHL,69,63,SHL,36,34,true,false,318,12,134,70,2,1,1,2041:NHL Championship
BASELINE,LD,QMJHL,73,67,NHL,36,34,true,false,791,31,179,69,2,0,0,
BASELINE,RW,NCAA,72,68,NHL,36,34,true,false,630,145,155,71,2,2,2,2034:SHL Championship | 2042:NHL Championship
BASELINE,LW,WHL,76,72,NHL,36,34,true,false,774,240,123,66,2,2,2,2035:NHL Championship | 2037:NHL Championship
BASELINE,LW,LIIGA,74,69,NHL,36,34,true,false,624,189,141,0,1,0,0,
BASELINE,C,LIIGA,72,67,NHL,36,34,true,false,466,83,211,0,1,2,2,2031:SHL Championship | 2042:NHL Championship
BASELINE,RW,LIIGA,70,64,SHL,36,34,true,false,397,102,62,0,1,0,0,
BASELINE,RD,WHL,73,67,NHL,36,34,true,false,777,22,185,65,2,1,1,2041:NHL Championship
BASELINE,LD,SHL,74,69,NHL,36,34,true,false,631,0,197,0,1,0,0,
BASELINE,G,USHL,79,74,NHL,36,34,true,false,641,0,0,195,2,1,1,2032:SHL Championship
BASELINE,C,WHL,75,70,NHL,36,34,true,false,775,122,373,71,2,1,1,2027:WHL Championship
BASELINE,LD,SHL,72,65,NHL,36,34,true,false,640,10,143,0,1,0,0,
BASELINE,LW,USHL,73,68,NHL,36,34,true,false,713,196,161,68,2,0,0,
BASELINE,LW,LIIGA,72,67,NHL,36,34,true,false,563,160,95,0,1,1,1,2038:NHL Championship
BASELINE,C,OHL,73,68,NHL,36,34,true,false,732,55,329,68,2,1,1,2034:SHL Championship
BASELINE,G,NCAA,77,71,NHL,36,34,true,false,556,0,0,301,2,1,1,2037:NHL Championship
BASELINE,G,WHL,79,72,NHL,36,34,true,false,564,0,0,242,2,0,0,
BASELINE,LD,NCAA,68,62,SHL,36,34,true,false,163,7,41,65,2,0,0,
BASELINE,RW,OHL,75,69,NHL,36,34,true,false,799,282,150,66,2,0,0,
BASELINE,RW,SHL,71,66,NHL,36,34,true,false,634,157,128,0,1,0,0,
BASELINE,LD,NCAA,75,69,NHL,36,34,true,false,677,27,155,71,2,0,0,
BASELINE,RD,WHL,71,66,NHL,36,34,true,false,553,35,118,69,2,0,0,
BASELINE,RD,SHL,71,65,NHL,36,34,true,false,479,11,166,0,1,0,0,
BASELINE,G,NCAA,78,72,NHL,36,34,true,false,690,0,0,130,2,0,0,
BASELINE,LD,LIIGA,75,70,NHL,36,34,true,false,631,0,173,0,1,1,1,2034:SHL Championship
BASELINE,C,OHL,72,68,NHL,36,34,true,false,796,102,322,69,2,1,1,2034:NHL Championship
BASELINE,RW,NCAA,76,71,NHL,36,34,true,true,921,296,152,70,2,1,1,2029:NCAA Championship
BASELINE,RD,SHL,72,68,NHL,36,34,true,false,620,0,152,0,1,0,0,
BASELINE,G,USHL,78,71,NHL,36,34,true,false,545,0,0,183,2,0,0,
BASELINE,C,NCAA,78,74,NHL,36,34,true,false,836,148,254,65,2,0,0,
BASELINE,G,SHL,76,68,NHL,36,34,true,false,496,0,0,249,1,0,0,
BASELINE,LD,OHL,71,64,NHL,36,34,true,false,557,0,123,67,2,1,1,2043:NHL Championship
BASELINE,C,NCAA,75,69,NHL,36,34,true,false,697,89,397,65,2,0,0,
BASELINE,G,OHL,76,70,NHL,36,34,true,false,533,0,0,242,2,1,1,2036:NHL Championship
BASELINE,LD,WHL,74,68,NHL,36,34,true,false,802,33,237,67,2,1,1,2039:NHL Championship
BASELINE,G,WHL,74,70,AHL,36,34,true,false,245,0,0,360,2,1,1,2040:NHL Championship
BASELINE,RD,WHL,73,67,NHL,36,34,true,false,877,12,200,70,2,0,0,
BASELINE,RD,QMJHL,72,66,NHL,36,34,true,false,555,23,135,71,2,0,0,
BASELINE,LW,SHL,70,66,NHL,36,34,true,false,478,124,108,0,1,0,0,
BASELINE,RD,USHL,73,66,NHL,36,34,true,false,646,54,250,71,2,2,2,2033:SHL Championship | 2043:NHL Championship
BASELINE,C,USHL,73,68,NHL,36,34,true,false,636,83,289,65,2,0,0,
BASELINE,G,LIIGA,77,72,NHL,36,34,true,false,571,0,0,246,1,0,0,
BASELINE,C,WHL,75,69,NHL,36,34,true,false,701,122,298,68,2,0,0,
BASELINE,RD,SHL,75,68,NHL,36,34,true,false,851,18,184,0,1,0,0,
BASELINE,C,LIIGA,77,72,NHL,36,34,true,false,672,94,287,0,1,2,2,2038:NHL Championship | 2039:NHL Championship
BASELINE,RW,LIIGA,72,66,NHL,36,34,true,false,710,225,96,0,1,1,1,2039:NHL Championship
BASELINE,G,SHL,80,73,NHL,36,34,true,false,568,0,0,324,1,0,0,
BASELINE,G,LIIGA,76,68,NHL,36,34,true,false,612,0,0,123,1,0,0,
BASELINE,C,QMJHL,75,72,NHL,36,34,true,false,788,96,326,65,2,2,2,2027:QMJHL Championship | 2042:NHL Championship
BASELINE,RW,LIIGA,74,68,NHL,36,34,true,false,633,221,110,0,1,0,0,
BASELINE,G,USHL,75,69,AHL,36,34,true,false,328,0,0,313,2,0,0,
BASELINE,RW,WHL,75,69,NHL,36,34,true,false,715,233,142,69,2,2,2,2040:NHL Championship | 2043:NHL Championship
BASELINE,RW,WHL,73,68,NHL,36,34,true,false,719,207,165,68,2,0,0,
BASELINE,RD,NCAA,72,66,NHL,36,34,true,false,565,27,185,69,2,0,0,
BASELINE,RW,NCAA,76,71,NHL,36,34,true,false,855,248,138,69,2,0,0,
BASELINE,LW,OHL,76,72,NHL,36,34,true,false,766,226,184,71,2,1,1,2036:NHL Championship
BASELINE,LW,WHL,72,68,NHL,36,34,true,false,638,199,77,69,2,2,2,2031:SHL Championship | 2039:NHL Championship
BASELINE,LW,NCAA,76,72,NHL,36,34,true,false,758,232,105,68,2,0,0,
BASELINE,C,LIIGA,72,67,NHL,36,34,true,false,640,81,274,0,1,1,1,2026:LIIGA Championship
BASELINE,RD,USHL,76,69,NHL,36,34,true,false,756,27,178,69,2,1,1,2036:NHL Championship
BASELINE,RW,WHL,75,70,NHL,36,34,true,false,618,213,124,69,2,1,1,2040:NHL Championship
BASELINE,RD,QMJHL,72,66,NHL,36,34,true,false,563,27,209,65,2,0,0,
BASELINE,C,SHL,71,65,NHL,36,34,true,false,476,41,177,0,1,0,0,
BASELINE,RW,WHL,75,69,NHL,36,34,true,false,779,258,201,66,2,3,3,2028:WHL Championship | 2034:NHL Championship | 2040:NHL Championship
BASELINE,C,WHL,76,70,NHL,36,34,true,false,771,132,367,71,2,1,1,2039:NHL Championship
BASELINE,LW,QMJHL,72,67,NHL,36,34,true,false,554,158,87,70,2,0,0,
BASELINE,LD,OHL,73,68,NHL,36,34,true,false,630,39,174,66,2,0,0,
BASELINE,C,NCAA,70,65,NHL,36,34,true,false,395,54,178,68,2,1,1,2038:SHL Championship
BASELINE,RD,QMJHL,71,66,NHL,36,34,true,false,629,17,153,67,2,0,0,
BASELINE,LW,SHL,73,67,NHL,36,34,true,false,630,205,129,0,1,2,2,2034:SHL Championship | 2041:NHL Championship
BASELINE,G,WHL,71,66,AHL,36,34,true,false,131,0,0,369,2,0,0,
BASELINE,LW,USHL,76,71,NHL,36,34,true,false,826,225,128,68,2,0,0,
BASELINE,G,QMJHL,73,67,AHL,36,34,true,false,64,0,0,625,2,0,0,
BASELINE,LD,WHL,74,67,NHL,36,34,true,false,638,20,148,69,2,0,0,
BASELINE,RD,NCAA,72,66,NHL,36,34,true,false,644,22,161,65,2,0,0,
BASELINE,LD,OHL,74,67,NHL,36,34,true,false,708,13,161,65,2,1,1,2034:SHL Championship
BASELINE,LW,SHL,74,70,NHL,36,34,true,false,637,251,134,0,1,1,1,2029:SHL Championship
BASELINE,LW,QMJHL,74,70,NHL,36,34,true,false,789,203,265,70,2,1,1,2039:NHL Championship
BASELINE,RD,OHL,75,69,NHL,36,34,true,false,619,39,129,69,2,0,0,
BASELINE,RW,OHL,76,71,NHL,36,34,true,false,771,241,149,66,2,2,2,2027:OHL Championship | 2042:NHL Championship
BASELINE,C,USHL,72,66,NHL,36,34,true,false,690,48,258,68,2,0,0,
BASELINE,LD,LIIGA,67,61,SHL,36,34,false,false,0,0,0,0,1,0,0,
BASELINE,RD,WHL,68,62,SHL,36,34,true,false,313,15,83,67,2,1,1,2030:AHL Championship
BASELINE,LW,LIIGA,73,68,NHL,36,34,true,false,550,167,103,0,1,1,1,2028:SHL Championship
BASELINE,LW,OHL,74,71,NHL,36,34,true,false,805,260,157,71,2,1,1,2031:SHL Championship
BASELINE,RW,WHL,71,66,NHL,36,34,true,false,723,227,98,71,2,3,3,2032:SHL Championship | 2033:SHL Championship | 2036:NHL Championship
BASELINE,RD,QMJHL,70,65,NHL,36,34,true,false,556,27,105,70,2,1,1,2035:SHL Championship
BASELINE,G,NCAA,76,69,AHL,36,34,true,false,457,0,0,371,2,0,0,
BASELINE,LD,SHL,73,66,NHL,36,34,true,false,632,22,171,0,1,0,0,
BASELINE,LW,LIIGA,71,65,NHL,36,34,true,false,475,113,87,0,1,0,0,
BASELINE,LW,LIIGA,76,70,NHL,36,34,true,false,532,153,97,0,1,1,1,2032:SHL Championship
BASELINE,RW,QMJHL,74,69,NHL,36,34,true,false,718,277,117,69,2,0,0,
BASELINE,LD,NCAA,75,69,NHL,36,34,true,false,758,17,230,64,2,1,1,2037:NHL Championship
BASELINE,LW,OHL,73,67,NHL,36,34,true,false,715,170,155,64,2,1,1,2029:OHL Championship
BASELINE,RD,SHL,72,66,NHL,36,34,true,false,476,0,88,0,1,0,0,
BASELINE,C,QMJHL,73,68,NHL,36,34,true,false,548,63,209,67,2,0,0,
BASELINE,G,OHL,76,70,NHL,36,34,true,false,406,0,0,384,2,0,0,
BASELINE,LD,OHL,70,64,SHL,36,34,true,false,485,21,113,67,2,0,0,
BASELINE,RW,USHL,75,71,NHL,36,34,true,false,549,172,102,67,2,0,0,
BASELINE,C,USHL,75,68,NHL,36,34,true,false,864,106,357,71,2,1,1,2038:NHL Championship
BASELINE,LD,USHL,71,68,NHL,36,34,true,false,554,12,129,66,2,0,0,
BASELINE,LW,USHL,75,71,NHL,36,34,true,false,695,282,123,70,2,0,0,
BASELINE,C,SHL,71,67,NHL,36,34,true,false,476,72,197,0,1,0,0,
BASELINE,RD,QMJHL,72,66,NHL,36,34,true,false,718,26,125,67,2,2,2,2030:AHL Championship | 2043:NHL Championship
BASELINE,LW,QMJHL,74,68,NHL,36,34,true,false,715,248,129,70,2,0,0,
BASELINE,RD,OHL,72,65,NHL,36,34,true,false,635,38,161,71,2,1,1,2038:NHL Championship
BASELINE,LD,LIIGA,70,65,NHL,36,34,true,false,632,26,149,0,1,1,1,2031:SHL Championship
BASELINE,RW,OHL,71,65,NHL,36,34,true,false,556,149,104,67,2,1,1,2034:SHL Championship
BASELINE,LD,LIIGA,70,63,SHL,36,34,true,false,395,7,104,0,1,0,0,
BASELINE,LW,USHL,73,68,NHL,36,34,true,false,700,207,129,66,2,0,0,
BASELINE,RD,LIIGA,73,68,NHL,36,34,true,false,721,15,180,0,1,2,2,2029:SHL Championship | 2042:NHL Championship
BASELINE,LD,SHL,76,70,NHL,36,34,true,false,762,6,115,0,1,0,0,
BASELINE,LW,SHL,72,66,NHL,36,34,true,false,543,149,123,0,1,1,1,2035:SHL Championship
BASELINE,LW,SHL,75,70,NHL,36,34,true,false,776,277,145,0,1,0,0,
BASELINE,RW,WHL,76,70,NHL,36,34,true,false,829,196,203,67,2,0,0,
BASELINE,RD,SHL,71,64,SHL,36,34,true,false,397,0,96,0,1,1,1,2037:SHL Championship
BASELINE,RD,QMJHL,72,66,NHL,36,34,true,false,633,16,150,69,2,0,0,
BASELINE,G,SHL,80,73,NHL,36,34,true,false,659,0,0,128,1,0,0,
BASELINE,LW,WHL,81,75,NHL,36,34,true,true,904,275,143,70,2,0,0,
BASELINE,RD,OHL,68,62,SHL,36,34,true,false,238,12,57,68,2,0,0,
BASELINE,LW,QMJHL,73,67,NHL,36,34,true,false,635,183,91,66,2,0,0,
BASELINE,LW,LIIGA,71,66,NHL,36,34,true,false,557,206,100,0,1,0,0,
BASELINE,C,SHL,71,67,NHL,36,34,true,false,565,80,276,0,1,2,2,2027:SHL Championship | 2031:SHL Championship
BASELINE,RW,LIIGA,76,70,NHL,36,34,true,false,599,210,62,0,1,0,0,
BASELINE,LW,WHL,72,67,NHL,36,34,true,false,548,119,141,71,2,0,0,
BASELINE,RD,USHL,74,70,NHL,36,34,true,false,718,40,195,71,2,0,0,
BASELINE,LW,SHL,71,67,NHL,36,34,true,false,553,145,73,0,1,0,0,
BASELINE,LW,WHL,73,67,NHL,36,34,true,false,621,132,208,69,2,1,1,2038:NHL Championship
BASELINE,RD,QMJHL,70,63,SHL,36,34,true,false,478,16,138,70,2,0,0,
BASELINE,G,NCAA,79,72,NHL,36,34,true,true,770,0,0,120,2,2,2,2031:SHL Championship | 2037:NHL Championship
BASELINE,RD,QMJHL,75,68,NHL,36,34,true,false,627,47,145,65,2,1,1,2034:SHL Championship
BASELINE,C,NCAA,71,66,NHL,36,34,true,false,638,90,278,65,2,1,1,2040:NHL Championship
BASELINE,G,NCAA,76,70,AHL,36,34,true,false,396,0,0,383,2,1,1,2033:AHL Championship
BASELINE,RW,USHL,74,69,NHL,36,34,true,false,549,195,101,68,2,1,1,2031:SHL Championship
BASELINE,LW,LIIGA,76,70,NHL,36,34,true,false,708,196,158,0,1,0,0,
BASELINE,LW,SHL,75,70,NHL,36,34,true,false,682,191,158,0,1,0,0,
BASELINE,RD,QMJHL,71,65,NHL,36,34,true,false,554,12,136,66,2,1,1,2032:SHL Championship
BASELINE,RD,LIIGA,72,65,NHL,36,34,true,false,549,16,132,0,1,0,0,
BASELINE,LW,QMJHL,74,69,NHL,36,34,true,false,799,221,234,69,2,1,1,2027:QMJHL Championship
BASELINE,G,OHL,79,74,NHL,36,34,true,false,556,0,0,255,2,0,0,
BASELINE,G,QMJHL,73,67,AHL,36,34,true,false,255,0,0,317,2,0,0,
BASELINE,G,NCAA,81,77,NHL,36,34,true,false,709,0,0,232,2,1,1,2038:NHL Championship
BASELINE,C,NCAA,75,69,NHL,36,34,true,false,685,112,245,65,2,1,1,2034:SHL Championship
BASELINE,LD,LIIGA,69,63,SHL,36,34,true,false,399,11,67,0,1,0,0,
BASELINE,C,SHL,71,65,NHL,36,34,true,false,551,33,297,0,1,1,1,2030:SHL Championship
BASELINE,RD,SHL,72,66,NHL,36,34,true,false,476,13,122,0,1,1,1,2030:SHL Championship
BASELINE,RD,LIIGA,71,65,NHL,36,34,true,false,637,12,172,0,1,0,0,
BASELINE,LW,USHL,67,61,SHL,36,34,false,false,0,0,0,69,2,1,1,2037:SHL Championship
BASELINE,LD,QMJHL,73,66,NHL,36,34,true,false,716,11,180,71,2,1,1,2035:NHL Championship
BASELINE,LW,LIIGA,71,66,NHL,36,34,true,false,633,183,124,0,1,0,0,
BASELINE,RD,USHL,70,64,NHL,36,34,true,false,570,18,124,67,2,1,1,2038:NHL Championship
BASELINE,G,OHL,76,71,NHL,36,34,true,false,519,0,0,256,2,0,0,
BASELINE,RD,SHL,71,66,NHL,36,34,true,false,566,25,111,0,1,0,0,
BASELINE,RW,WHL,77,71,NHL,36,34,true,false,827,258,124,70,2,0,0,
BASELINE,LW,OHL,73,69,NHL,36,34,true,false,714,195,168,70,2,0,0,
BASELINE,RD,USHL,73,66,NHL,36,34,true,false,634,5,166,67,2,2,2,2027:USHL Championship | 2043:NHL Championship
BASELINE,RW,SHL,73,67,NHL,36,34,true,false,637,191,104,0,1,1,1,2027:SHL Championship
BASELINE,LW,QMJHL,73,68,NHL,36,34,true,false,560,202,134,67,2,1,1,2036:SHL Championship
BASELINE,RD,WHL,74,67,NHL,36,34,true,false,650,42,153,65,2,0,0,
BASELINE,LD,USHL,74,68,NHL,36,34,true,false,791,9,205,67,2,1,1,2034:NHL Championship
BASELINE,RD,NCAA,73,67,NHL,36,34,true,false,469,8,70,68,2,1,1,2031:SHL Championship
BASELINE,C,QMJHL,73,69,NHL,36,34,true,false,637,89,280,68,2,1,1,2040:NHL Championship
BASELINE,RW,SHL,76,69,NHL,36,34,true,false,782,244,104,0,1,0,0,
BASELINE,G,LIIGA,79,74,NHL,36,34,true,false,606,0,0,127,1,1,1,2032:SHL Championship
BASELINE,LW,WHL,73,68,NHL,36,34,true,false,631,174,168,71,2,2,2,2029:WHL Championship | 2031:SHL Championship
BASELINE,RW,OHL,76,70,NHL,36,34,true,false,608,194,96,69,2,0,0,
BASELINE,RW,WHL,76,71,NHL,36,34,true,true,934,321,162,65,2,1,1,2037:NHL Championship
BASELINE,RD,LIIGA,71,64,SHL,36,34,true,false,481,23,143,0,1,0,0,
BASELINE,LD,USHL,73,68,NHL,36,34,true,false,636,50,239,69,2,0,0,
BASELINE,LW,WHL,74,69,NHL,36,34,true,false,787,239,141,68,2,0,0,
BASELINE,G,WHL,81,73,NHL,36,34,true,false,780,0,0,192,2,1,1,2027:WHL Championship
BASELINE,LD,WHL,73,66,NHL,36,34,true,false,804,14,198,70,2,0,0,
BASELINE,RD,SHL,71,65,NHL,36,34,true,false,639,14,148,0,1,0,0,
BASELINE,LW,QMJHL,76,73,NHL,36,34,true,false,669,163,156,71,2,0,0,
BASELINE,LD,NCAA,72,68,NHL,36,34,true,false,552,10,138,71,2,1,1,2041:NHL Championship
BASELINE,C,LIIGA,70,64,NHL,36,34,true,false,561,46,225,0,1,0,0,
BASELINE,RD,SHL,73,67,NHL,36,34,true,false,628,25,115,0,1,0,0,
BASELINE,RD,WHL,72,66,NHL,36,34,true,false,560,15,124,65,2,0,0,
BASELINE,LW,LIIGA,74,69,NHL,36,34,true,false,648,246,79,0,1,0,0,
BASELINE,C,OHL,76,70,NHL,36,34,true,false,700,130,289,66,2,0,0,
BASELINE,C,WHL,75,71,NHL,36,34,true,false,708,118,342,71,2,0,0,
BASELINE,LW,LIIGA,73,68,NHL,36,34,true,false,635,202,113,0,1,0,0,
BASELINE,G,LIIGA,74,68,NHL,36,34,true,false,241,0,0,372,1,1,1,2028:SHL Championship
BASELINE,C,QMJHL,76,72,NHL,36,34,true,false,689,137,241,67,2,0,0,
BASELINE,RD,SHL,73,67,NHL,36,34,true,false,637,9,151,0,1,1,1,2040:NHL Championship
BASELINE,C,SHL,76,71,NHL,36,34,true,false,682,127,252,0,1,0,0,
BASELINE,LD,WHL,72,66,NHL,36,34,true,false,791,38,190,70,2,0,0,
BASELINE,LD,SHL,68,62,SHL,36,34,true,false,153,6,36,0,1,0,0,
BASELINE,LD,OHL,71,64,SHL,36,34,true,false,568,51,160,70,2,0,0,
BASELINE,G,OHL,77,69,NHL,36,34,true,false,542,0,0,317,2,0,0,
BASELINE,RW,LIIGA,73,67,NHL,36,34,true,false,717,222,152,0,1,0,0,
BASELINE,G,OHL,75,68,AHL,36,34,true,false,257,0,0,312,2,0,0,
BASELINE,LD,NCAA,72,66,NHL,36,34,true,false,559,23,141,67,2,2,2,2031:SHL Championship | 2032:SHL Championship
BASELINE,RD,SHL,72,66,NHL,36,34,true,false,563,3,157,0,1,2,2,2034:SHL Championship | 2041:NHL Championship
BASELINE,LD,WHL,70,63,SHL,36,34,true,false,397,1,91,65,2,0,0,
BASELINE,LW,OHL,72,67,NHL,36,34,true,false,553,121,96,65,2,0,0,
BASELINE,RW,LIIGA,73,68,NHL,36,34,true,false,565,119,163,0,1,0,0,
BASELINE,LD,SHL,70,64,SHL,36,34,true,false,490,16,146,0,1,2,2,2036:SHL Championship | 2040:NHL Championship
BASELINE,G,NCAA,77,70,AHL,36,34,true,false,480,0,0,252,2,0,0,
BASELINE,C,SHL,71,67,NHL,36,34,true,false,552,50,299,0,1,1,1,2042:NHL Championship
BASELINE,G,NCAA,75,69,AHL,36,34,true,false,349,0,0,435,2,1,1,2033:AHL Championship
BASELINE,LD,USHL,73,66,NHL,36,34,true,false,556,4,180,65,2,1,1,2030:AHL Championship
BASELINE,LW,QMJHL,76,70,NHL,36,34,true,false,692,236,117,71,2,1,1,2040:NHL Championship
BASELINE,LW,NCAA,74,68,NHL,36,34,true,false,705,224,173,69,2,0,0,
BASELINE,G,WHL,77,70,NHL,36,34,true,false,560,0,0,246,2,0,0,
BASELINE,G,NCAA,77,71,NHL,36,34,true,false,550,0,0,257,2,1,1,2036:AHL Championship
BASELINE,RD,QMJHL,71,64,SHL,36,34,true,false,467,19,95,71,2,1,1,2037:NHL Championship
BASELINE,RW,WHL,75,68,NHL,36,34,true,false,639,217,98,65,2,0,0,
BASELINE,LD,USHL,68,62,SHL,36,34,true,false,161,13,21,66,2,1,1,2034:SHL Championship
BASELINE,G,WHL,77,71,AHL,36,34,true,true,485,0,0,390,2,0,0,
BASELINE,RD,WHL,70,64,SHL,36,34,true,false,474,10,141,69,2,0,0,
BASELINE,LW,USHL,74,68,NHL,36,34,true,false,801,236,151,70,2,0,0,
BASELINE,LW,USHL,75,70,NHL,36,34,true,false,773,210,152,66,2,0,0,
BASELINE,RW,LIIGA,73,69,NHL,36,34,true,false,711,187,125,0,1,2,2,2032:SHL Championship | 2039:NHL Championship
BASELINE,LD,QMJHL,72,66,NHL,36,34,true,false,636,28,139,65,2,0,0,
BASELINE,RD,SHL,73,66,NHL,36,34,true,false,557,15,166,0,1,0,0,
BASELINE,G,LIIGA,74,69,AHL,36,34,true,false,193,0,0,421,1,1,1,2034:AHL Championship
BASELINE,LD,WHL,73,67,NHL,36,34,true,false,708,43,157,66,2,1,1,2043:NHL Championship
BASELINE,RD,WHL,72,67,NHL,36,34,true,false,556,16,118,71,2,0,0,
BASELINE,C,SHL,78,73,NHL,36,34,true,false,682,91,274,0,1,0,0,
BASELINE,RD,NCAA,74,68,NHL,36,34,true,false,617,12,167,65,2,1,1,2035:SHL Championship
BASELINE,C,NCAA,75,70,NHL,36,34,true,false,773,79,385,68,2,0,0,
BASELINE,RD,QMJHL,71,65,NHL,36,34,true,false,393,3,97,71,2,0,0,
BASELINE,RD,OHL,70,63,SHL,36,34,true,false,399,5,61,71,2,0,0,
BASELINE,RW,NCAA,76,72,NHL,36,34,true,true,921,296,162,71,2,1,1,2038:NHL Championship
BASELINE,LW,SHL,69,64,SHL,36,34,true,false,404,108,68,0,1,1,1,2035:SHL Championship
BASELINE,LW,USHL,76,72,NHL,36,34,true,false,855,259,141,70,2,0,0,
BASELINE,RD,WHL,71,65,NHL,36,34,true,false,635,23,133,71,2,0,0,
BASELINE,RD,OHL,72,65,NHL,36,34,true,false,716,37,158,65,2,0,0,
BASELINE,LW,USHL,76,71,NHL,36,34,true,false,750,185,151,65,2,1,1,2041:NHL Championship
BASELINE,G,OHL,76,69,NHL,36,34,true,false,657,0,0,131,2,0,0,
BASELINE,LW,WHL,74,69,NHL,36,34,true,false,878,234,160,65,2,0,0,
BASELINE,RW,OHL,75,70,NHL,36,34,true,false,687,204,154,69,2,1,1,2030:AHL Championship
BASELINE,C,QMJHL,72,67,NHL,36,34,true,false,552,52,230,68,2,0,0,
BASELINE,LD,USHL,72,65,NHL,36,34,true,false,482,17,88,70,2,0,0,
BASELINE,C,QMJHL,74,69,NHL,36,34,true,false,796,126,442,68,2,0,0,
BASELINE,RD,OHL,74,67,NHL,36,34,true,false,619,22,178,68,2,0,0,
BASELINE,G,OHL,79,72,NHL,36,34,true,false,702,0,0,249,2,0,0,
BASELINE,LD,QMJHL,72,67,NHL,36,34,true,false,476,13,116,69,2,0,0,
BASELINE,G,WHL,73,66,AHL,36,34,true,false,125,0,0,509,2,0,0,
BASELINE,G,USHL,75,67,AHL,36,34,true,false,387,0,0,413,2,1,1,2042:NHL Championship
BASELINE,C,USHL,73,67,NHL,36,34,true,false,630,90,298,69,2,3,3,2038:NHL Championship | 2040:NHL Championship | 2042:NHL Championship
BASELINE,C,USHL,75,70,NHL,36,34,true,false,745,88,347,68,2,0,0,
BASELINE,RD,SHL,72,66,NHL,36,34,true,false,474,23,138,0,1,1,1,2031:SHL Championship
BASELINE,G,USHL,80,73,NHL,36,34,true,false,503,0,0,369,2,0,0,
BASELINE,RW,NCAA,72,65,NHL,36,34,true,false,649,170,123,69,2,2,2,2038:NHL Championship | 2043:NHL Championship
BASELINE,G,QMJHL,75,71,NHL,36,34,true,false,325,0,0,182,2,1,1,2034:SHL Championship
BASELINE,G,WHL,77,74,NHL,36,34,true,false,482,0,0,254,2,0,0,
BASELINE,LD,SHL,70,64,NHL,36,34,true,false,482,41,161,0,1,0,0,
BASELINE,LW,OHL,75,72,NHL,36,34,true,false,696,189,115,65,2,0,0,
BASELINE,LD,WHL,71,64,SHL,36,34,true,false,565,3,146,69,2,0,0,
